client_id,day_of_week,open_time,close_time
545,4,10:00,22:00
545,5,10:00,00:00
549,0,07:30,13:00
549,0,14:30,19:00
549,1,07:30,13:00
549,1,14:30,19:00
549,2,07:30,13:00
549,2,14:30,19:00
549,3,07:30,13:00
549,3,14:30,19:00
549,4,07:30,13:00
549,4,14:30,19:00
549,5,08:00,13:00
550,6,00:00,00:00
551,0,10:00,14:00
551,0,16:30,20:00
551,1,10:00,14:00
551,1,16:30,20:00
551,2,10:00,14:00
551,2,16:30,20:00
551,3,10:00,14:00
551,3,16:30,20:00
551,4,10:00,14:00
551,4,16:30,20:00
551,5,10:00,14:00
552,6,10:00,13:00
552,0,10:00,14:00
552,0,16:00,20:00
552,1,10:00,14:00
552,1,16:00,20:00
552,2,10:00,14:00
552,2,16:00,20:00
552,3,10:00,14:00
552,3,16:00,20:00
552,4,10:00,14:00
552,4,16:00,20:00
552,5,10:00,14:00
553,0,09:30,14:00
553,0,16:30,19:30
553,1,09:30,14:00
553,1,16:30,19:30
553,2,09:30,14:00
553,2,16:30,19:30
553,3,09:30,14:00
553,3,16:30,19:30
553,4,09:30,14:00
553,4,16:30,19:30
553,5,09:30,14:00
556,0,09:30,13:30
556,0,16:00,19:30
556,1,09:30,13:30
556,1,16:00,19:30
556,2,09:30,13:30
556,2,16:00,19:30
556,3,09:30,13:30
556,3,16:00,19:30
556,4,09:30,13:30
556,4,16:00,19:30
556,5,09:30,13:30
557,0,09:15,14:00
557,0,16:15,20:30
557,1,09:15,14:00
557,1,16:15,20:30
557,2,09:15,14:00
557,2,16:15,20:30
557,3,09:15,14:00
557,3,16:15,20:30
557,4,09:15,14:00
557,4,16:15,20:30
557,5,09:15,14:00
557,5,16:15,20:30
558,6,09:00,13:00
558,1,09:00,12:00
558,1,14:00,19:00
558,2,09:00,12:00
558,2,14:00,19:00
558,3,09:00,12:00
558,3,14:00,19:00
558,4,09:00,12:00
558,4,14:00,19:00
558,5,09:00,12:00
558,5,14:00,19:00
559,1,09:00,14:00
559,2,09:00,14:00
559,3,09:00,14:00
559,4,09:00,14:00
559,5,09:00,14:00
560,0,10:00,14:00
560,0,17:00,20:00
560,1,10:00,14:00
560,1,17:00,20:00
560,2,10:00,14:00
560,2,17:00,20:00
560,3,10:00,14:00
560,3,17:00,20:00
560,4,10:00,14:00
560,4,17:00,20:00
560,5,10:00,14:00
561,0,09:00,13:30
561,0,15:30,19:00
561,1,09:00,13:30
561,1,15:30,19:00
561,2,09:00,13:30
561,2,15:30,19:00
561,3,09:00,13:30
561,3,15:30,19:00
561,4,09:00,13:30
561,4,15:30,19:00
561,5,09:30,13:00
562,0,09:00,14:00
562,0,16:30,21:00
562,1,09:00,14:00
562,1,16:30,21:00
562,2,09:00,14:00
562,2,16:30,21:00
562,3,09:00,14:00
562,3,16:30,21:00
562,4,09:00,14:00
562,4,16:30,21:00
562,5,09:00,14:00
562,5,17:00,20:00
563,0,09:30,13:30
563,0,16:30,20:00
563,1,09:30,13:30
563,1,16:30,20:00
563,2,09:30,13:30
563,2,16:30,20:00
563,3,09:30,13:30
563,3,16:30,20:00
563,4,09:30,13:30
563,4,16:30,20:00
563,5,09:30,14:00
567,6,09:00,18:00
567,0,09:00,18:00
567,1,09:00,18:00
567,2,09:00,18:00
567,3,09:00,18:00
567,4,09:00,18:00
567,5,09:00,18:00
568,0,08:00,13:00
568,0,14:00,19:00
568,1,08:00,13:00
568,1,14:00,19:00
568,2,08:00,13:00
568,2,14:00,19:00
568,3,08:00,13:00
568,3,14:00,19:00
568,4,08:00,13:00
568,4,14:00,19:00
568,5,08:00,13:00
570,0,09:00,18:00
570,1,09:00,18:00
570,2,09:00,18:00
570,3,09:00,18:00
570,4,09:00,18:00
570,5,09:00,13:00
572,0,09:30,12:30
572,0,15:00,19:00
572,1,09:30,12:30
572,1,15:00,19:00
572,2,09:30,12:30
572,2,15:00,19:00
572,3,09:30,12:30
572,3,15:00,19:00
572,4,09:30,12:30
572,4,15:00,19:00
572,5,09:30,12:30
573,0,10:30,14:30
573,0,16:30,20:00
573,1,10:30,14:30
573,1,16:30,20:00
573,2,10:30,14:30
573,2,16:30,20:00
573,3,10:30,14:30
573,3,16:30,20:00
573,4,10:30,14:30
573,4,16:30,20:00
573,5,11:00,14:00
573,5,16:30,20:00
574,0,09:30,14:00
574,0,16:30,20:00
574,1,09:30,14:00
574,1,16:30,20:00
574,2,09:30,14:00
574,2,16:30,20:00
574,3,09:30,14:00
574,3,16:30,20:00
574,4,09:30,14:00
574,4,16:30,20:00
574,5,09:30,14:00
574,5,16:30,20:00
575,0,09:00,13:30
575,0,15:00,19:00
575,1,09:00,13:30
575,1,15:00,19:00
575,2,09:00,13:30
575,2,15:00,19:00
575,3,09:00,13:30
575,3,15:00,19:00
575,4,09:00,13:30
575,4,15:00,19:00
575,5,09:00,13:30
577,6,10:00,14:00
577,0,09:00,20:00
577,1,09:00,20:00
577,2,09:00,20:00
577,3,09:00,20:00
577,4,09:00,20:00
577,5,09:00,20:00
578,6,10:00,14:30
578,0,10:00,14:00
578,0,16:00,20:00
578,1,10:00,14:00
578,1,16:00,20:00
578,2,10:00,14:00
578,2,16:00,20:00
578,3,10:00,14:00
578,3,16:00,20:00
578,4,10:00,14:00
578,4,16:00,20:00
578,5,10:00,14:00
578,5,16:00,20:00
579,6,10:00,14:00
579,0,09:00,21:00
579,1,09:00,21:00
579,2,09:00,21:00
579,3,09:00,21:00
579,4,09:00,21:00
579,5,09:00,15:00
582,0,10:00,13:30
582,0,17:30,20:00
582,1,10:00,13:30
582,1,17:30,20:00
582,2,10:00,13:30
582,2,17:30,20:00
582,3,10:00,13:30
582,3,17:30,20:00
582,4,10:00,13:30
582,4,17:30,20:00
582,5,10:30,14:00
584,0,10:00,13:30
584,0,16:30,20:00
584,1,10:00,13:30
584,1,16:30,20:00
584,2,10:00,13:30
584,2,16:30,20:00
584,3,10:00,13:30
584,3,16:30,20:00
584,4,10:00,13:30
584,4,16:30,20:00
584,5,10:00,14:00
587,1,10:00,13:30
587,1,17:00,20:00
587,2,10:00,13:30
587,2,17:00,20:00
587,3,10:00,13:30
587,3,17:00,20:00
587,4,10:00,13:30
587,4,17:00,20:00
587,5,10:00,14:00
588,1,00:00,00:00
589,0,08:30,18:00
589,1,08:30,18:00
589,2,08:30,18:00
589,3,08:30,18:00
589,4,08:30,18:00
590,0,09:15,14:15
590,0,16:00,18:00
590,1,09:15,14:15
590,1,16:00,18:00
590,2,09:15,14:15
590,2,16:00,18:00
590,3,09:15,14:15
590,3,16:00,18:00
590,4,09:15,14:15
590,4,16:00,18:00
591,0,10:00,13:00
591,0,17:00,19:00
591,1,10:00,13:00
591,1,17:00,19:00
591,2,10:00,13:00
591,2,17:00,19:00
591,3,10:00,13:00
591,3,17:00,19:00
591,4,10:00,13:00
591,4,17:00,19:00
591,5,10:00,14:00
592,6,10:00,13:00
592,1,08:30,14:00
592,2,08:30,14:00
592,3,08:30,14:00
592,4,09:00,13:00
592,4,15:30,18:30
592,5,08:30,17:00
593,0,09:30,18:30
593,2,09:30,18:30
593,3,09:30,18:30
593,4,09:30,18:30
593,5,09:00,15:00
596,0,09:00,13:00
596,0,15:00,19:00
596,1,09:00,13:00
596,1,15:00,19:00
596,2,09:00,13:00
596,2,15:00,19:00
596,3,09:00,13:00
596,3,15:00,19:00
596,4,09:00,13:00
596,4,15:00,19:00
597,0,09:00,13:00
597,0,15:00,19:00
597,1,09:00,13:00
597,1,15:00,19:00
597,2,09:00,13:00
597,2,15:00,19:00
597,3,09:00,13:00
597,3,15:00,19:00
597,4,09:00,13:00
597,4,15:00,19:00
597,5,10:00,13:00
598,0,09:00,13:00
598,0,15:00,19:00
598,1,09:00,13:00
598,1,15:00,19:00
598,2,09:00,13:00
598,2,15:00,19:00
598,3,09:00,13:00
598,3,15:00,19:00
598,4,09:00,13:00
598,4,15:00,19:00
598,5,09:00,13:00
599,6,09:00,14:00
599,0,09:00,14:00
599,0,16:00,19:00
599,1,09:00,14:00
599,1,16:00,19:00
599,2,09:00,14:00
599,2,16:00,19:00
599,3,09:00,14:00
599,3,16:00,19:00
599,4,09:00,14:00
599,4,16:00,19:00
599,5,09:00,14:00
600,0,09:30,14:00
600,0,16:00,20:30
600,1,09:30,14:00
600,1,16:00,20:30
600,2,09:30,14:00
600,2,16:00,20:30
600,3,09:30,14:00
600,3,16:00,20:30
600,4,09:30,14:00
600,4,16:00,20:30
601,0,09:00,14:00
601,0,16:00,20:00
601,1,09:00,14:00
601,1,16:00,20:00
601,2,09:00,14:00
601,2,16:00,20:00
601,3,09:00,14:00
601,3,16:00,20:00
601,4,09:00,14:00
601,4,16:00,20:00
602,6,09:00,13:00
602,6,14:00,18:00
602,0,09:00,13:00
602,0,14:00,18:00
602,1,09:00,13:00
602,1,14:00,18:00
602,2,09:00,13:00
602,2,14:00,18:00
602,3,09:00,13:00
602,3,14:00,18:00
602,4,09:00,13:00
602,4,14:00,18:00
602,5,09:00,13:00
602,5,14:00,18:00
603,6,09:00,13:30
603,0,09:00,13:30
603,0,15:30,19:00
603,1,09:00,13:30
603,1,15:30,19:00
603,2,09:00,13:30
603,2,15:30,19:00
603,3,09:00,13:30
603,3,15:30,19:00
603,4,09:00,13:30
603,4,15:30,19:00
603,5,09:00,13:30
603,5,15:30,19:00
604,6,10:00,13:00
604,0,09:00,18:30
604,1,09:00,18:30
604,2,09:00,18:30
604,3,09:00,18:30
604,4,09:00,18:30
604,5,09:00,13:00
604,5,16:00,18:30
605,6,09:00,17:00
605,1,09:00,17:00
605,2,09:00,17:00
605,3,09:00,17:00
605,4,09:00,17:00
605,5,09:00,17:00
606,0,09:00,13:30
606,0,15:30,19:30
606,1,09:00,13:30
606,1,15:30,19:30
606,2,09:00,13:30
606,2,15:30,19:30
606,3,09:00,13:30
606,3,15:30,19:30
606,4,09:00,13:30
606,4,15:30,19:30
606,5,09:00,13:30
607,0,09:30,14:00
607,0,16:00,20:00
607,1,09:30,14:00
607,1,16:00,20:00
607,2,09:30,14:00
607,2,16:00,20:00
607,3,09:30,14:00
607,3,16:00,20:00
607,4,09:30,14:00
607,4,16:00,20:00
607,5,09:30,14:00
608,0,10:00,13:30
608,0,16:00,20:00
608,1,10:00,13:30
608,1,16:00,20:00
608,2,10:00,13:30
608,2,16:00,20:00
608,3,10:00,13:30
608,3,16:00,20:00
608,4,10:00,13:30
608,4,16:00,20:00
608,5,10:30,14:00
609,0,10:00,13:30
609,1,10:00,13:30
609,2,10:00,13:30
609,3,10:00,13:30
609,4,10:00,13:30
609,5,10:00,13:30
610,0,09:00,13:30
610,0,15:30,19:00
610,1,09:00,13:30
610,1,15:30,19:00
610,2,09:00,13:30
610,2,15:30,19:00
610,3,09:00,13:30
610,3,15:30,19:00
610,4,09:00,13:30
610,4,15:30,19:00
610,5,10:00,13:00
611,0,08:00,20:00
611,1,08:00,20:00
611,2,08:00,20:00
611,3,08:00,20:00
611,4,08:00,20:00
612,0,09:30,14:00
612,0,16:00,20:00
612,1,09:30,14:00
612,1,16:00,20:00
612,2,09:30,14:00
612,2,16:00,20:00
612,3,09:30,14:00
612,3,16:00,20:00
612,4,09:30,14:00
612,4,16:00,20:00
612,5,10:00,14:00
613,6,10:00,14:00
613,0,10:00,14:00
613,0,16:00,19:00
613,1,10:00,14:00
613,1,16:00,19:00
613,2,10:00,14:00
613,2,16:00,19:00
613,3,10:00,14:00
613,3,16:00,19:00
613,4,10:00,14:00
613,4,16:00,19:00
613,5,10:00,14:00
614,6,10:00,14:00
614,0,10:00,19:00
614,1,10:00,19:00
614,2,10:00,19:00
614,3,10:00,19:00
614,4,10:00,19:00
614,5,10:00,19:00
615,0,09:00,14:00
615,0,15:30,18:30
615,1,09:00,14:00
615,1,15:30,18:30
615,2,09:00,14:00
615,2,15:30,18:30
615,3,09:00,14:00
615,3,15:30,18:30
615,4,09:00,14:00
615,4,15:30,18:30
615,5,09:00,14:00
615,5,15:30,18:30
616,0,09:00,13:00
616,0,14:30,19:00
616,1,09:00,13:00
616,1,14:30,19:00
616,2,09:00,13:00
616,2,14:30,19:00
616,3,09:00,13:00
616,3,14:30,19:00
616,4,09:00,13:00
616,4,14:30,19:00
616,5,09:00,13:00
616,5,14:30,19:00
617,6,09:00,14:00
617,0,09:00,13:00
617,0,15:00,19:00
617,1,09:00,13:00
617,1,15:00,19:00
617,2,09:00,13:00
617,2,15:00,19:00
617,3,09:00,13:00
617,3,15:00,19:00
617,4,09:00,13:00
617,4,15:00,19:00
617,5,09:00,14:00
618,6,10:00,14:00
618,0,08:00,19:00
618,1,08:00,19:00
618,2,08:00,19:00
618,3,08:00,19:00
618,4,08:00,19:00
618,5,09:00,18:00
619,0,08:00,18:00
619,1,08:00,18:00
619,2,08:00,18:00
619,3,08:00,18:00
619,4,08:00,18:00
619,5,08:00,13:00
620,0,09:00,14:00
620,0,16:00,20:00
620,1,09:00,14:00
620,1,16:00,20:00
620,2,09:00,14:00
620,2,16:00,20:00
620,3,09:00,14:00
620,3,16:00,20:00
620,4,09:00,14:00
620,4,16:00,20:00
620,5,09:30,13:30
621,6,11:00,14:30
621,6,19:00,22:00
621,0,10:00,14:30
621,0,19:00,22:00
621,1,10:00,14:30
621,1,19:00,22:00
621,3,10:00,14:30
621,3,19:00,22:00
621,4,10:00,14:30
621,4,19:00,22:00
621,5,10:00,14:30
621,5,19:00,22:00
622,0,09:30,13:30
622,0,16:00,20:00
622,1,09:30,13:30
622,1,16:00,20:00
622,2,09:30,13:30
622,2,16:00,20:00
622,3,09:30,13:30
622,3,16:00,20:00
622,4,09:30,13:30
622,4,16:00,20:00
622,5,10:00,14:00
623,0,09:00,14:00
623,0,17:00,19:30
623,1,09:00,13:30
623,1,17:00,19:30
623,2,09:00,13:30
623,2,17:00,19:30
623,3,09:00,13:30
623,3,17:00,19:30
623,4,09:00,13:30
623,4,17:00,19:30
623,5,09:00,14:00
624,0,10:00,14:00
624,0,17:00,20:30
624,1,10:00,14:00
624,1,17:00,20:30
624,2,10:00,14:00
624,2,17:00,20:30
624,3,10:00,14:00
624,3,17:00,20:30
624,4,10:00,14:00
624,4,17:00,20:30
624,5,10:00,14:00
626,6,08:30,16:00
626,0,09:00,17:30
626,3,09:00,17:30
626,4,09:00,17:30
626,5,08:30,17:30
628,0,10:00,14:00
628,0,17:30,20:00
628,1,10:00,14:00
628,2,10:00,14:00
628,2,17:30,20:00
628,3,10:00,14:00
628,3,17:30,20:00
628,4,10:00,14:00
628,4,17:30,20:00
628,5,10:00,14:00
629,0,10:00,14:00
629,0,17:30,20:00
629,1,10:00,14:00
629,2,10:00,14:00
629,2,17:30,20:00
629,3,10:00,14:00
629,3,17:30,20:00
629,4,10:00,14:00
629,4,17:30,20:00
629,5,10:00,14:00
630,0,10:00,14:00
630,0,16:00,20:00
630,1,10:00,14:00
630,1,16:00,20:00
630,2,10:00,14:00
630,2,16:00,20:00
630,3,10:00,14:00
630,3,16:00,20:00
630,4,10:00,14:00
630,4,16:00,20:00
630,5,10:00,14:00
631,0,09:30,13:30
631,0,17:00,20:30
631,1,09:30,13:30
631,1,17:00,20:30
631,2,09:30,13:30
631,2,17:00,20:30
631,3,09:30,13:30
631,3,17:00,20:30
631,4,09:30,13:30
631,4,17:00,20:30
631,5,09:30,13:30
632,0,10:00,14:00
632,0,17:00,20:00
632,1,10:00,14:00
632,1,17:00,20:00
632,2,10:00,14:00
632,2,17:00,20:00
632,3,10:00,14:00
632,3,17:00,20:00
632,4,10:00,14:00
632,4,17:00,20:00
632,5,10:00,14:00
634,0,08:00,18:00
634,1,08:00,18:00
634,2,08:00,18:00
634,3,08:00,18:00
634,4,08:00,18:00
636,0,09:00,19:00
636,1,09:00,19:00
636,2,09:00,19:00
636,3,09:00,19:00
636,4,09:00,15:00
637,0,15:00,21:00
637,1,15:00,21:00
637,2,15:00,21:00
637,3,15:00,21:00
637,4,15:00,21:00
638,0,09:00,13:00
638,0,15:00,19:00
638,1,09:00,13:00
638,1,15:00,19:00
638,2,09:00,13:00
638,2,15:00,19:00
638,3,09:00,13:00
638,3,15:00,19:00
638,4,09:00,13:00
638,4,15:00,19:00
638,5,09:00,13:00
640,0,10:00,14:00
640,0,17:15,20:00
640,1,10:00,14:00
640,1,17:15,20:00
640,2,10:00,14:00
640,2,17:15,20:00
640,3,10:00,14:00
640,3,17:15,20:00
640,4,10:00,14:00
640,4,17:15,20:00
640,5,10:00,14:00
641,0,10:00,21:00
641,1,10:00,21:00
641,2,10:00,21:00
641,3,10:00,15:00
641,3,16:00,21:00
641,4,10:00,21:00
641,5,10:00,15:00
644,0,07:00,21:00
644,1,07:00,21:00
644,2,07:00,21:00
644,3,07:00,21:00
644,4,07:00,21:00
644,5,09:00,14:00
645,0,07:00,21:00
645,1,07:00,21:00
645,2,07:00,21:00
645,3,07:00,21:00
645,4,07:00,21:00
645,5,09:00,14:00
646,0,07:00,21:00
646,1,07:00,21:00
646,2,07:00,21:00
646,3,07:00,21:00
646,4,07:00,21:00
646,5,09:00,14:00
647,0,07:00,21:00
647,1,07:00,21:00
647,2,07:00,21:00
647,3,07:00,21:00
647,4,07:00,21:00
647,5,09:00,14:00
648,0,09:00,17:00
648,1,09:00,17:00
648,2,09:00,17:00
648,3,09:00,17:00
648,4,09:00,17:00
648,5,09:00,14:00
649,0,07:00,21:00
649,1,07:00,21:00
649,2,07:00,21:00
649,3,07:00,21:00
649,4,07:00,21:00
649,5,09:00,14:00
650,0,07:00,21:00
650,1,07:00,21:00
650,2,07:00,21:00
650,3,07:00,21:00
650,4,07:00,21:00
650,5,09:00,14:00
651,0,07:00,21:00
651,1,07:00,21:00
651,2,07:00,21:00
651,3,07:00,21:00
651,4,07:00,21:00
651,5,09:00,14:00
653,0,08:00,18:00
653,1,08:00,18:00
653,2,08:00,18:00
653,3,08:00,18:00
653,4,08:00,18:00
653,5,08:00,12:00
654,1,18:00,20:00
654,3,18:00,20:00
656,0,08:30,17:45
656,1,08:30,17:45
656,2,08:30,17:45
656,3,08:30,17:45
656,4,08:30,17:45
659,0,10:30,14:00
659,0,17:00,20:00
659,1,10:30,14:00
659,1,17:00,20:00
659,2,10:30,14:00
659,2,17:00,20:00
659,3,10:30,14:00
659,3,17:00,20:00
659,4,10:30,14:00
659,4,17:00,20:00
659,5,10:30,14:30
660,0,10:00,14:00
660,0,16:00,20:00
660,1,10:00,14:00
660,1,16:00,20:00
660,2,10:00,14:00
660,2,16:00,20:00
660,3,10:00,14:00
660,3,16:00,20:00
660,4,10:00,14:00
660,4,16:00,20:00
660,5,10:00,14:00
661,0,09:30,13:30
661,0,16:30,20:00
661,1,09:30,13:30
661,1,16:30,20:00
661,2,09:30,13:30
661,2,16:30,20:00
661,3,09:30,13:30
661,3,16:30,20:00
661,4,09:30,13:30
661,4,16:30,20:00
661,5,09:30,13:30
662,0,09:30,14:00
662,0,16:30,21:00
662,1,09:30,14:00
662,1,16:30,21:00
662,2,09:30,14:00
662,2,16:30,21:00
662,3,09:30,14:00
662,3,16:30,21:00
662,4,09:30,14:00
662,4,16:30,21:00
662,5,09:30,14:00
663,6,10:00,13:30
663,0,09:30,13:30
663,0,16:30,20:30
663,1,09:30,13:30
663,1,16:30,20:30
663,2,09:30,13:30
663,2,16:30,20:30
663,3,09:30,13:30
663,3,16:30,20:30
663,4,09:30,13:30
663,4,16:30,20:30
663,5,10:00,14:00
664,6,09:00,14:00
664,0,09:00,14:00
664,0,16:00,21:00
664,1,09:00,14:00
664,1,16:00,21:00
664,2,09:00,14:00
664,2,16:00,21:00
664,3,09:00,14:00
664,3,16:00,21:00
664,4,09:00,14:00
664,4,16:00,21:00
664,5,09:00,14:00
665,0,09:00,14:00
665,0,16:00,20:00
665,1,09:00,14:00
665,1,16:00,20:00
665,2,09:00,14:00
665,2,16:00,20:00
665,3,09:00,14:00
665,3,16:00,20:00
665,4,09:00,14:00
665,4,16:00,20:00
665,5,09:00,14:00
666,0,09:30,13:30
666,0,16:00,20:00
666,1,09:30,13:30
666,1,16:00,20:00
666,2,09:30,13:30
666,2,16:00,20:00
666,3,09:30,13:30
666,3,16:00,20:00
666,4,09:30,13:30
666,4,16:00,20:00
666,5,09:30,13:30
667,0,09:00,13:30
667,0,16:00,20:00
667,1,09:00,13:30
667,1,16:00,20:00
667,2,09:00,13:30
667,2,16:00,20:00
667,3,09:00,13:30
667,3,16:00,20:00
667,4,09:00,13:30
667,4,16:00,20:00
667,5,09:00,13:30
668,0,09:00,13:30
668,0,16:00,20:30
668,1,09:00,13:30
668,1,16:00,20:30
668,2,09:00,13:30
668,2,16:00,20:30
668,3,09:00,13:30
668,3,16:00,20:30
668,4,09:00,13:30
668,4,16:00,20:30
668,5,09:00,14:00
669,0,09:00,14:00
669,0,16:30,19:30
669,1,09:00,14:00
669,1,16:30,19:30
669,2,09:00,14:00
669,2,16:30,19:30
669,3,09:00,14:00
669,3,16:30,19:30
669,4,09:00,14:00
669,4,16:30,19:30
669,5,10:00,14:00
670,0,09:00,13:30
670,0,16:00,20:00
670,1,09:00,13:30
670,1,16:00,20:00
670,2,09:00,13:30
670,2,16:00,20:00
670,3,09:00,13:30
670,3,16:00,20:00
670,4,09:00,13:30
670,4,16:00,20:00
670,5,09:00,14:00
671,0,09:00,13:30
671,0,16:00,20:00
671,1,09:00,13:30
671,1,16:00,20:00
671,2,09:00,13:30
671,2,16:00,20:00
671,3,09:00,13:30
671,3,16:00,20:00
671,4,09:00,13:30
671,4,16:00,20:00
671,5,09:00,14:00
672,0,09:00,13:30
672,0,15:00,20:00
672,1,09:00,13:30
672,1,15:00,20:00
672,2,09:00,13:30
672,2,15:00,20:00
672,3,09:00,13:30
672,3,15:00,20:00
672,4,09:00,13:30
672,4,15:00,20:00
672,5,09:00,13:30
673,0,16:00,20:00
673,1,16:00,20:00
673,2,16:00,20:00
673,3,16:00,20:00
673,4,16:00,20:00
673,5,10:00,14:00
674,0,09:30,13:30
674,0,17:00,20:00
674,1,09:30,13:30
674,1,17:00,20:00
674,2,09:30,13:30
674,3,09:30,13:30
674,3,17:00,20:00
674,4,09:30,13:30
674,4,17:00,20:00
674,5,09:30,14:00
675,0,09:30,13:30
675,0,16:00,20:30
675,1,09:30,13:30
675,1,16:00,20:30
675,2,09:30,13:30
675,2,16:00,20:30
675,3,09:30,13:30
675,3,16:00,20:30
675,4,09:30,13:30
675,4,16:00,20:30
675,5,09:30,14:00
675,5,16:00,20:30
676,0,09:00,13:30
676,0,15:30,20:00
676,1,09:00,13:30
676,1,15:30,20:00
676,2,09:00,13:30
676,2,15:30,20:00
676,3,09:00,13:30
676,3,15:30,20:00
676,4,09:00,13:30
676,4,15:30,20:00
676,5,10:00,13:30
677,0,08:30,13:30
677,0,16:00,20:30
677,1,08:30,13:30
677,1,16:00,20:30
677,2,08:30,13:30
677,2,16:00,20:30
677,3,08:30,13:30
677,3,16:00,20:30
677,4,08:30,13:30
677,4,16:00,20:30
677,5,08:30,13:30
678,0,10:00,14:00
678,0,16:30,20:30
678,1,10:00,14:00
678,1,16:30,20:30
678,2,10:00,14:00
678,2,16:30,20:30
678,3,10:00,14:00
678,3,16:30,20:30
678,4,10:00,14:00
678,4,16:30,20:30
678,5,10:00,14:00
678,5,17:00,20:00
679,0,10:15,14:00
679,1,10:15,14:00
679,2,10:15,14:00
679,3,10:15,14:00
679,4,10:15,14:00
679,4,17:00,20:30
679,5,10:15,14:00
680,0,09:00,14:00
680,0,16:00,20:00
680,1,09:00,14:00
680,1,16:00,20:00
680,2,09:00,14:00
680,2,16:00,20:00
680,3,09:00,14:00
680,4,09:00,14:00
680,5,09:30,14:00
681,0,09:00,14:00
681,0,16:00,20:00
681,1,09:00,14:00
681,1,16:00,20:00
681,2,09:00,14:00
681,2,16:00,20:00
681,3,09:00,14:00
681,3,16:00,20:00
681,4,09:00,14:00
681,4,16:00,20:00
681,5,09:00,14:00
682,0,09:30,13:30
682,0,16:00,20:00
682,1,09:30,13:30
682,1,16:00,20:00
682,2,09:30,13:30
682,2,16:00,20:00
682,3,09:30,13:30
682,3,16:00,20:00
682,4,09:30,13:30
682,4,16:00,20:00
682,5,09:30,13:30
682,5,16:00,20:00
683,0,09:30,13:30
683,0,16:30,20:00
683,1,09:30,13:30
683,1,16:30,20:00
683,2,09:30,13:30
683,2,16:30,20:00
683,3,09:30,13:30
683,3,16:30,20:00
683,4,09:30,13:30
683,4,16:30,20:00
683,5,10:00,13:30
684,0,09:30,13:30
684,0,16:30,20:00
684,1,09:30,13:30
684,1,16:30,20:00
684,2,09:30,13:30
684,2,16:30,20:00
684,3,09:30,13:30
684,3,16:30,20:00
684,4,09:30,13:30
684,4,16:30,20:00
684,5,10:00,13:30
685,0,09:00,20:00
685,1,09:00,20:00
685,2,09:00,20:00
685,3,09:00,20:00
685,4,09:00,20:00
685,5,09:30,13:30
687,0,09:00,14:00
687,0,17:00,20:30
687,1,09:00,14:00
687,1,17:00,20:30
687,2,09:00,14:00
687,2,17:00,20:30
687,3,09:00,14:00
687,3,17:00,20:30
687,4,09:00,14:00
687,4,17:00,20:30
687,5,09:00,14:00
688,0,09:00,14:00
688,0,16:00,20:30
688,1,09:00,14:00
688,1,16:00,20:30
688,2,09:00,14:00
688,2,16:00,20:30
688,3,09:00,14:00
688,3,16:00,20:30
688,4,09:00,14:00
688,4,16:00,20:30
688,5,09:00,14:00
689,0,09:00,14:00
689,0,16:00,20:30
689,1,09:00,14:00
689,1,16:00,20:30
689,2,09:00,14:00
689,2,16:00,20:30
689,3,09:00,14:00
689,3,16:00,20:30
689,4,09:00,14:00
689,4,16:00,20:30
689,5,09:00,14:00
690,0,09:30,13:00
690,0,17:00,20:00
690,1,09:30,13:00
690,1,17:00,20:00
690,2,09:30,13:00
690,2,17:00,20:00
690,3,09:30,13:00
690,3,17:00,20:00
690,4,09:30,13:00
690,4,17:00,20:00
690,5,09:30,13:00
691,0,10:00,13:45
691,0,17:00,19:30
691,1,10:00,13:45
691,1,17:00,19:30
691,2,10:00,13:45
691,2,17:00,19:30
691,3,10:00,13:45
691,3,17:00,19:30
691,4,10:00,13:45
691,4,17:00,19:30
691,5,10:00,14:00
692,0,09:30,13:30
692,0,16:00,20:00
692,1,09:30,13:30
692,1,16:00,20:00
692,2,09:30,13:30
692,2,16:00,20:00
692,3,09:30,13:30
692,3,16:00,20:00
692,4,09:30,13:30
692,4,16:00,20:00
692,5,09:00,13:30
693,0,09:00,13:30
693,0,16:00,20:00
693,1,09:00,13:30
693,1,16:00,20:00
693,2,09:00,13:30
693,2,16:00,20:00
693,3,09:00,13:30
693,3,16:00,20:00
693,4,09:00,13:30
693,4,16:00,20:00
693,5,09:00,13:30
695,0,08:30,16:30
695,1,08:30,16:30
695,2,08:30,16:30
695,3,08:30,16:30
695,4,08:30,16:30
696,0,10:00,14:00
696,0,17:00,20:00
696,1,10:00,14:00
696,1,17:00,20:00
696,2,10:00,14:00
696,2,17:00,20:00
696,3,10:00,14:00
696,3,17:00,20:00
696,4,10:00,14:00
696,4,17:00,20:00
696,5,10:00,14:00
697,0,09:15,14:00
697,0,16:30,20:00
697,1,09:15,14:00
697,1,16:30,20:00
697,2,09:15,14:00
697,2,16:30,20:00
697,3,09:15,14:00
697,3,16:30,20:00
697,4,09:15,14:00
697,4,16:30,20:00
697,5,09:30,14:00
698,0,09:00,20:30
698,1,09:00,20:30
698,2,09:00,20:30
698,3,09:00,20:30
698,4,09:00,20:30
698,5,09:00,14:00
699,0,10:00,22:00
699,1,10:00,22:00
699,2,10:00,22:00
699,3,10:00,22:00
699,4,10:00,22:00
699,5,10:00,22:00
700,0,09:30,14:00
700,0,16:30,21:00
700,1,09:30,14:00
700,1,16:30,21:00
700,2,09:30,14:00
700,2,16:30,21:00
700,3,09:30,14:00
